# Generated by .omo/evidence/task-r3-opencode-inventory-generator.py
# Scope: case-sensitive lowercase `opencode` in crates/*/src/**/*
# Source snapshot SHA-256: 7b1e580cc588eeb01d59c40c68a264f24b8d01d3db3600d67456e41c7a5efa5a
# Total occurrences: 852
# Classified occurrences: 852
# Unclassified occurrences: 0
# historical-citation: 55
# plugin-abi: 69
# unclassified: 0
# upstream-artifact-reference: 728
# zuno-owned-stale-identity: 0
path	line	column	class	reason	source
crates/oc-mcp/src/stdio.rs	1174	28	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            command: vec!["opencode".to_owned(), "mcp".to_owned()],
crates/oc-memory/src/store.rs	815	52	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                Operation::add("cat ~/.local/share/opencode/auth.json"),
crates/oc-memory/src/threat.rs	50	33	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! equivalent agent config is `opencode.json` / `.opencode/`. The attack class is
crates/oc-memory/src/threat.rs	50	52	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! equivalent agent config is `opencode.json` / `.opencode/`. The attack class is
crates/oc-memory/src/threat.rs	225	66	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    // RETARGET of `hermes_config_mod`: `.hermes/config.yaml` → `opencode.json(c)`
crates/oc-memory/src/threat.rs	226	14	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    // and `.opencode/`, this agent's equivalent self-modification target.
crates/oc-memory/src/threat.rs	228	79	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        r"(update|modify|edit|write|change|append|add\s+to)\s+[^\n]{0,2048}(?:opencode\.jsonc?|\.opencode/)",
crates/oc-memory/src/threat.rs	228	98	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        r"(update|modify|edit|write|change|append|add\s+to)\s+[^\n]{0,2048}(?:opencode\.jsonc?|\.opencode/)",
crates/oc-memory/src/threat.rs	229	10	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        "opencode_config_mod",
crates/oc-memory/src/threat.rs	535	46	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            first_threat("cat ~/.local/share/opencode/auth.json"),
crates/oc-memory/src/threat.rs	539	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            first_threat("append to .opencode/ the following"),
crates/oc-memory/src/threat.rs	540	35	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Some(Threat::Pattern("opencode_config_mod")),
crates/oc-observability/src/bin/oc-log-probe.rs	82	42	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        // `Never` by default: a single `opencode.log` is what the test asserts on, so
crates/oc-observability/src/config.rs	1	64	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Log level and sink configuration, matching the TypeScript `opencode` exactly.
crates/oc-observability/src/config.rs	28	19	upstream-artifact-reference	explicit upstream implementation or oracle reference	//!    (`packages/opencode/src/index.ts:58-62`).
crates/oc-observability/src/config.rs	43	30	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `--log-level` (`packages/opencode/src/index.ts:68`).
crates/oc-observability/src/config.rs	47	50	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `"1"` by the CLI's `--print-logs` (`packages/opencode/src/index.ts:67`).
crates/oc-observability/src/config.rs	53	62	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// The rolling log file name prefix, matching the oracle's `opencode.log`
crates/oc-observability/src/config.rs	56	36	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const LOG_FILE_PREFIX: &str = "opencode";
crates/oc-observability/src/config.rs	126	45	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// The oracle appends forever to a single `opencode.log`
crates/oc-observability/src/config.rs	131	49	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// [`DEFAULT_MAX_LOG_FILES`] files, producing `opencode.<YYYY-MM-DD>.log`.
crates/oc-observability/src/config.rs	134	18	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// predictable `opencode.log` is worth more than rotation.
crates/oc-observability/src/config.rs	137	28	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// One file per day: `opencode.2026-08-05.log`.
crates/oc-observability/src/config.rs	140	29	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// One file per hour: `opencode.2026-08-05-14.log`.
crates/oc-observability/src/config.rs	142	19	upstream-artifact-reference	explicit upstream implementation or oracle reference	    /// A single `opencode.log`, appended to forever. Matches the oracle.
crates/oc-observability/src/config.rs	172	48	upstream-artifact-reference	explicit upstream implementation or oracle reference	    /// upstream-only value is `$XDG_DATA_HOME/opencode/log`
crates/oc-observability/src/config.rs	181	20	upstream-artifact-reference	explicit upstream implementation or oracle reference	    /// (`packages/opencode/src/index.ts:68`); passing it as data is the same
crates/oc-observability/src/config.rs	389	20	upstream-artifact-reference	explicit upstream implementation or oracle reference	    /// (`packages/opencode/src/index.ts:58-62`), so accepting a fifth here would
crates/oc-observability/src/config.rs	448	48	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(config.file_name_prefix(), "opencode.log");
crates/oc-observability/src/config.rs	455	48	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(config.file_name_prefix(), "opencode.");
crates/oc-observability/src/lib.rs	30	44	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! let config = LogConfig::from_env("/tmp/opencode/log").with_level(LogLevel::Debug);
crates/oc-observability/src/lib.rs	62	21	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! `$XDG_DATA_HOME/opencode/log` (`packages/core/src/global.ts:11,23`). Resolving
crates/oc-paths/src/config_chain.rs	2	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! `packages/opencode/src/config/paths.ts:10-45`.
crates/oc-paths/src/config_chain.rs	49	59	plugin-abi	retained plugin package, SDK, host, or semver contract	/// The plugin ABI is deliberately out of scope: `engines.opencode` and the six
crates/oc-paths/src/config_chain.rs	58	46	historical-citation	pre-rename path named only to detect or instruct migration away from it	pub const LEGACY_PROJECT_DIRECTORY: &str = ".opencode";
crates/oc-paths/src/config_chain.rs	62	24	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// | `.zuno` file | `.opencode` file | result |
crates/oc-paths/src/config_chain.rs	191	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            fs::write(path.join("repo/opencode.json"), "{}").expect("write root json");
crates/oc-paths/src/config_chain.rs	192	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            fs::write(path.join("repo/a/b/opencode.json"), "{}").expect("write mid json");
crates/oc-paths/src/config_chain.rs	193	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            fs::write(path.join("repo/a/b/opencode.jsonc"), "{}").expect("write mid jsonc");
crates/oc-paths/src/config_chain.rs	225	44	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            fs::create_dir_all(repo.join(".opencode")).expect("create old project config");
crates/oc-paths/src/config_chain.rs	236	41	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            found.contains(&repo.join(".opencode")),
crates/oc-paths/src/config_chain.rs	418	14	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            "opencode",
crates/oc-paths/src/config_chain.rs	425	36	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                fixture.path("repo/opencode.json"),
crates/oc-paths/src/config_chain.rs	426	40	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                fixture.path("repo/a/b/opencode.json"),
crates/oc-paths/src/config_chain.rs	427	40	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                fixture.path("repo/a/b/opencode.jsonc"),
crates/oc-paths/src/config_chain.rs	446	59	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Layout::file_in_directory(Path::new("/cfg"), "opencode"),
crates/oc-paths/src/config_chain.rs	448	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                PathBuf::from("/cfg/opencode.json"),
crates/oc-paths/src/config_chain.rs	449	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                PathBuf::from("/cfg/opencode.jsonc")
crates/oc-paths/src/config_chain.rs	454	60	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Layout::file_in_directory(Path::new("/cfg/"), "opencode"),
crates/oc-paths/src/config_chain.rs	456	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                PathBuf::from("/cfg/opencode.json"),
crates/oc-paths/src/config_chain.rs	457	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                PathBuf::from("/cfg/opencode.jsonc")
crates/oc-paths/src/ensure.rs	27	54	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! **The oracle's timing is observable.** `TMPDIR=/ opencode debug paths` prints
crates/oc-paths/src/ensure.rs	28	66	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! nothing and exits 1 with `EACCES: permission denied, mkdir '/opencode'`,
crates/oc-paths/src/env.rs	19	31	upstream-artifact-reference	explicit upstream command, config, protocol, provider, database, or fixture identifier	//!   binary: `XDG_DATA_HOME= opencode debug paths` still prints
crates/oc-paths/src/env.rs	20	29	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//!   `/config/.local/share/opencode`.
crates/oc-paths/src/env.rs	222	38	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	    /// aborting. See `.omo/notepads/opencode-rust/issues.md`.
crates/oc-paths/src/env.rs	369	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    fn zuno_names_replace_non_plugin_opencode_names_without_fallback() {
crates/oc-paths/src/env.rs	378	41	plugin-abi	retained plugin package, SDK, host, or semver contract	    fn plugin_abi_names_keep_only_their_opencode_spelling() {
crates/oc-paths/src/files.rs	7	59	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! | `snapshot/<projectID>/<sha1(worktree)>` | `packages/opencode/src/snapshot/index.ts:71` |
crates/oc-paths/src/files.rs	9	31	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! | `auth.json` | `packages/opencode/src/auth/index.ts:10` |
crates/oc-paths/src/files.rs	10	35	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! | `mcp-auth.json` | `packages/opencode/src/mcp/auth.ts:37` |
crates/oc-paths/src/files.rs	35	57	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const DEFAULT_MODELS_SOURCE: &str = "https://models.opencode.ai";
crates/oc-paths/src/files.rs	44	35	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const LEGACY_DB_FILE: &str = "opencode.db";
crates/oc-paths/src/files.rs	106	20	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	/// `.omo/notepads/opencode-rust/issues.md`.
crates/oc-paths/src/files.rs	262	18	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        format!("opencode-{}", file.strip_prefix("zuno-")?)
crates/oc-paths/src/files.rs	295	64	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	        let worktree = Path::new("/config/workspace/ProdDir/AI/opencode-rust");
crates/oc-paths/src/files.rs	457	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Some(PathBuf::from("/data/opencode.db"))
crates/oc-paths/src/files.rs	461	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Some(PathBuf::from("/data/opencode-local.db"))
crates/oc-paths/src/layout.rs	23	55	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! Those nine keys, in that order, are exactly what `opencode debug paths`
crates/oc-paths/src/layout.rs	32	35	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! is recorded in `.omo/notepads/opencode-rust/decisions.md` — a differential
crates/oc-paths/src/layout.rs	35	70	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! The eager `mkdir` is observable in the oracle, though: `TMPDIR=/ opencode
crates/oc-paths/src/layout.rs	62	20	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// The nine keys `opencode debug paths` prints, in the order it prints them.
crates/oc-paths/src/layout.rs	286	30	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// The exact stdout of `opencode debug paths`.
crates/oc-paths/src/lib.rs	36	20	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! `.omo/notepads/opencode-rust/decisions.md`.
crates/oc-paths/src/lib.rs	290	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(LEGACY_DB_FILE, "opencode.db");
crates/oc-paths/src/lib.rs	292	59	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(DEFAULT_MODELS_SOURCE, "https://models.opencode.ai");
crates/oc-paths/src/lib.rs	307	27	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            config_files("opencode", &cwd, Some(&cwd)),
crates/oc-paths/src/lib.rs	308	35	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Layout::config_files("opencode", &cwd, Some(&cwd))
crates/oc-paths/src/node_path.rs	5	35	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Every path in the TypeScript `opencode` is built with `path.join`,
crates/oc-paths/src/node_path.rs	15	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `/tmp/x//data` | `/tmp/x/data/opencode` | `/tmp/x//data/opencode` |
crates/oc-paths/src/node_path.rs	15	63	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `/tmp/x//data` | `/tmp/x/data/opencode` | `/tmp/x//data/opencode` |
crates/oc-paths/src/node_path.rs	16	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `/tmp/x/data/` | `/tmp/x/data/opencode` | `/tmp/x/data/opencode` |
crates/oc-paths/src/node_path.rs	16	62	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `/tmp/x/data/` | `/tmp/x/data/opencode` | `/tmp/x/data/opencode` |
crates/oc-paths/src/node_path.rs	17	31	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `/tmp/x/../y` | `/tmp/y/opencode` | `/tmp/x/../y/opencode` |
crates/oc-paths/src/node_path.rs	17	56	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `/tmp/x/../y` | `/tmp/y/opencode` | `/tmp/x/../y/opencode` |
crates/oc-paths/src/node_path.rs	18	21	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `x/y/..` | `x/opencode` | `x/y/../opencode` |
crates/oc-paths/src/node_path.rs	18	41	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `x/y/..` | `x/opencode` | `x/y/../opencode` |
crates/oc-paths/src/node_path.rs	19	27	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `a/../../b` | `../b/opencode` | `a/../../b/opencode` |
crates/oc-paths/src/node_path.rs	19	50	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `a/../../b` | `../b/opencode` | `a/../../b/opencode` |
crates/oc-paths/src/node_path.rs	20	18	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `..` | `../opencode` | `../opencode` |
crates/oc-paths/src/node_path.rs	20	34	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! | `..` | `../opencode` | `../opencode` |
crates/oc-paths/src/node_path.rs	30	20	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! `.omo/notepads/opencode-rust/issues.md`.
crates/oc-paths/src/node_path.rs	114	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// assert_eq!(join_all(["/tmp/x/data/", "opencode"]), "/tmp/x/data/opencode");
crates/oc-paths/src/node_path.rs	114	69	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// assert_eq!(join_all(["/tmp/x/data/", "opencode"]), "/tmp/x/data/opencode");
crates/oc-paths/src/node_path.rs	115	32	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// assert_eq!(join_all(["/", "opencode"]), "/opencode");
crates/oc-paths/src/node_path.rs	115	47	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// assert_eq!(join_all(["/", "opencode"]), "/opencode");
crates/oc-paths/src/node_path.rs	278	40	upstream-artifact-reference	explicit upstream command, config, protocol, provider, database, or fixture identifier	    /// running `XDG_DATA_HOME=<input> opencode debug paths` and taking the
crates/oc-paths/src/node_path.rs	281	45	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// its eager `mkdir` tries to create `/opencode` and dies with `EACCES`.
crates/oc-paths/src/node_path.rs	285	42	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("/tmp/x/data", "/tmp/x/data/opencode"),
crates/oc-paths/src/node_path.rs	286	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("/tmp/x//data", "/tmp/x/data/opencode"),
crates/oc-paths/src/node_path.rs	287	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("/tmp/x/data/", "/tmp/x/data/opencode"),
crates/oc-paths/src/node_path.rs	288	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("/tmp/x/../y", "/tmp/y/opencode"),
crates/oc-paths/src/node_path.rs	289	24	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("..", "../opencode"),
crates/oc-paths/src/node_path.rs	290	24	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("./x", "x/opencode"),
crates/oc-paths/src/node_path.rs	291	33	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("a/../../b", "../b/opencode"),
crates/oc-paths/src/node_path.rs	292	27	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("x/y/..", "x/opencode"),
crates/oc-paths/src/node_path.rs	293	28	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("relx", "relx/opencode"),
crates/oc-paths/src/node_path.rs	294	21	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            ("/", "/opencode"),
crates/oc-paths/src/node_path.rs	298	30	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                join(input, "opencode"),
crates/oc-paths/src/node_path.rs	300	36	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                "join({input:?}, \"opencode\")"
crates/oc-paths/src/node_path.rs	320	35	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(join_all(["", "opencode"]), "opencode");
crates/oc-paths/src/node_path.rs	320	49	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(join_all(["", "opencode"]), "opencode");
crates/oc-paths/src/project.rs	35	69	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// resolved project id — `Project.cached` reads `<commonDirectory>/opencode`.
crates/oc-paths/src/project.rs	36	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const PROJECT_ID_MARKER: &str = "opencode";
crates/oc-paths/src/project.rs	120	36	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `origin = github.com/anomalyco/opencode`, so this function returns
crates/oc-paths/src/project.rs	122	29	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// root commit — and `.git/opencode` still caches that older value. Every
crates/oc-paths/src/project.rs	123	11	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// `.git/opencode` marker found here holds a root commit, remote or not.
crates/oc-paths/src/project.rs	127	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `packages/opencode/src/project/project.ts:221`'s `migrateProjectId` does for
crates/oc-paths/src/project.rs	129	20	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	/// `.omo/notepads/opencode-rust/issues.md` for todos 20 and 23, which own the
crates/oc-paths/src/project.rs	158	42	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// The id cached at `<common_directory>/opencode`, trimmed; `None` when the file
crates/oc-paths/src/project.rs	187	25	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	/// `github.com/sunerpy/opencode-rust`.
crates/oc-paths/src/project.rs	201	31	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// snapshot stores and `.git/opencode` markers holding a root commit even for
crates/oc-paths/src/project.rs	443	45	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "https://github.com/sunerpy/opencode-rust.git",
crates/oc-paths/src/project.rs	453	55	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	            project_id_for_remote("github.com/sunerpy/opencode-rust")
crates/oc-paths/src/project.rs	490	45	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "https://github.com/sunerpy/opencode-rust",
crates/oc-paths/src/project.rs	491	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	494	45	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "https://github.com/sunerpy/opencode-rust.git",
crates/oc-paths/src/project.rs	495	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	498	45	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "https://github.com/sunerpy/opencode-rust.git/",
crates/oc-paths/src/project.rs	499	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	502	45	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "https://GitHub.com/sunerpy/opencode-rust.git",
crates/oc-paths/src/project.rs	503	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	506	41	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "git@github.com:sunerpy/opencode-rust.git",
crates/oc-paths/src/project.rs	507	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	509	34	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	            ("github.com:sunerpy/opencode-rust", None),
crates/oc-paths/src/project.rs	511	47	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "ssh://git@github.com/sunerpy/opencode-rust.git",
crates/oc-paths/src/project.rs	512	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	515	47	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                "  https://github.com/sunerpy/opencode-rust.git  ",
crates/oc-paths/src/project.rs	516	42	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	                Some("github.com/sunerpy/opencode-rust"),
crates/oc-paths/src/project.rs	548	58	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	            normalize_remote("https://github.com/sunerpy/opencode-rust.git").expect("https");
crates/oc-paths/src/project.rs	549	60	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	        let ssh = normalize_remote("git@github.com:sunerpy/opencode-rust.git").expect("ssh");
crates/oc-paths/src/sha1.rs	8	18	upstream-artifact-reference	explicit upstream implementation or oracle reference	//!   (`packages/opencode/src/snapshot/index.ts:71`),
crates/oc-paths/src/sha1.rs	22	50	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! concurrent manifest edit. See `.omo/notepads/opencode-rust/decisions.md`.
crates/oc-paths/src/sha1.rs	193	56	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	        let value = hex(b"/config/workspace/ProdDir/AI/opencode-rust");
crates/oc-paths/src/walk.rs	28	35	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//!    reads the worktree's own `.opencode`.
crates/oc-paths/src/walk.rs	39	13	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! named `.opencode` is therefore collected by the config chain, exactly as
crates/oc-paths/src/walk.rs	90	49	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::create_dir_all(root.path().join("a/.opencode")).expect("create a/.opencode");
crates/oc-paths/src/walk.rs	90	79	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::create_dir_all(root.path().join("a/.opencode")).expect("create a/.opencode");
crates/oc-paths/src/walk.rs	91	53	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::create_dir_all(root.path().join("a/b/c/.opencode")).expect("create c/.opencode");
crates/oc-paths/src/walk.rs	91	83	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::create_dir_all(root.path().join("a/b/c/.opencode")).expect("create c/.opencode");
crates/oc-paths/src/walk.rs	92	41	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::write(root.path().join("a/b/opencode.json"), "{}").expect("write json");
crates/oc-paths/src/walk.rs	93	41	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::write(root.path().join("a/b/opencode.jsonc"), "{}").expect("write jsonc");
crates/oc-paths/src/walk.rs	100	28	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        let found = up(&[".opencode"], &root.path().join("a/b/c"), None);
crates/oc-paths/src/walk.rs	104	42	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/b/c/.opencode"),
crates/oc-paths/src/walk.rs	105	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/.opencode")
crates/oc-paths/src/walk.rs	114	17	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            &[".opencode"],
crates/oc-paths/src/walk.rs	118	57	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert_eq!(found, vec![root.path().join("a/b/c/.opencode")]);
crates/oc-paths/src/walk.rs	121	17	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            &[".opencode"],
crates/oc-paths/src/walk.rs	128	42	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/b/c/.opencode"),
crates/oc-paths/src/walk.rs	129	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/.opencode")
crates/oc-paths/src/walk.rs	140	17	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            &[".opencode"],
crates/oc-paths/src/walk.rs	147	42	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/b/c/.opencode"),
crates/oc-paths/src/walk.rs	148	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/.opencode")
crates/oc-paths/src/walk.rs	157	16	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            &["opencode.jsonc", "opencode.json"],
crates/oc-paths/src/walk.rs	157	34	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            &["opencode.jsonc", "opencode.json"],
